-67.3,-67.291,-67.282,-67.273,-67.264,-67.255,-67.246,-67.237,-67.228,-67.219,-67.21,-67.201,-67.192,-67.183,-67.174,-67.165,-67.156,-67.147,-67.138,-67.129,-67.12,-67.111,-67.102,-67.093,-67.084,-67.075,-67.066,-67.057,-67.048,-67.039,-67.03,-67.021,-67.012,-67.003,-66.994,-66.985,-66.976,-66.967,-66.958,-66.949,-66.94,-66.931,-66.922,-66.913,-66.904,-66.895,-66.886,-66.877,-66.868,-66.859,-66.85,-66.841,-66.832,-66.823,-66.814,-66.805,-66.796,-66.787,-66.778,-66.769,-66.76,-66.751,-66.742,-66.733,-66.724,-66.715,-66.706,-66.697,-66.688,-66.679,-66.671,-66.662,-66.653,-66.644,-66.635,-66.626,-66.617,-66.608,-66.599,-66.59,-66.581,-66.572,-66.563,-66.554,-66.545,-66.536,-66.527,-66.518,-66.509,-66.5,-66.491,-66.482,-66.473,-66.464,-66.455,-66.446,-66.437,-66.428,-66.419,-66.41,-66.401,-66.392,-66.383,-66.374,-66.365,-66.356,-66.347,-66.338,-66.329,-66.32,-66.311,-66.302,-66.293,-66.284,-66.275,-66.266,-66.257,-66.248,-66.239,-66.23,-66.221,-66.212,-66.203,-66.194,-66.185,-66.176,-66.167,-66.158,-66.149,-66.14,-66.131,-66.122,-66.113,-66.104,-66.095,-66.086,-66.077,-66.068,-66.059,-66.05,-66.041,-66.032,-66.023,-66.014,-66.005,-65.996,-65.987,-65.978,-65.969,-65.96,-65.951,-65.942,-65.933,-65.924,-65.915,-65.906,-65.897,-65.888,-65.879,-65.87,-65.861,-65.852,-65.843,-65.834,-65.825,-65.816,-65.807,-65.798,-65.789,-65.78,-65.771,-65.762,-65.753,-65.744,-65.735,-65.726,-65.717,-65.708,-65.699,-65.69,-65.681,-65.672,-65.663,-65.654,-65.645,-65.636,-65.627,-65.618,-65.609,-65.6,-65.591,-65.582,-65.573,-65.564,-65.555,-65.546,-65.537,-65.528,-65.519,-65.51,-65.501,-65.492,-65.483,-65.474,-65.465,-65.456,-65.447,-65.438,-65.429,-65.421
-67.3,-67.291,-67.282,-67.273,-67.264,-67.255,-67.246,-67.237,-67.228,-67.219,-67.21,-67.201,-67.192,-67.183,-67.174,-67.165,-67.156,-67.147,-67.138,-67.129,-67.12,-67.111,-67.102,-67.093,-67.084,-67.075,-67.066,-67.057,-67.048,-67.039,-67.03,-67.021,-67.012,-67.003,-66.994,-66.985,-66.976,-66.967,-66.958,-66.949,-66.94,-66.931,-66.922,-66.913,-66.904,-66.895,-66.886,-66.877,-66.868,-66.859,-66.85,-66.841,-66.832,-66.823,-66.814,-66.805,-66.796,-66.787,-66.778,-66.769,-66.76,-66.751,-66.742,-66.733,-66.724,-66.715,-66.706,-66.697,-66.688,-66.679,-66.671,-66.662,-66.653,-66.644,-66.635,-66.626,-66.617,-66.608,-66.599,-66.59,-66.581,-66.572,-66.563,-66.554,-66.545,-66.536,-66.527,-66.518,-66.509,-66.5,-66.491,-66.482,-66.473,-66.464,-66.455,-66.446,-66.437,-66.428,-66.419,-66.41,-66.401,-66.392,-66.383,-66.374,-66.365,-66.356,-66.347,-66.338,-66.329,-66.32,-66.311,-66.302,-66.293,-66.284,-66.275,-66.266,-66.257,-66.248,-66.239,-66.23,-66.221,-66.212,-66.203,-66.194,-66.185,-66.176,-66.167,-66.158,-66.149,-66.14,-66.131,-66.122,-66.113,-66.104,-66.095,-66.086,-66.077,-66.068,-66.059,-66.05,-66.041,-66.032,-66.023,-66.014,-66.005,-65.996,-65.987,-65.978,-65.969,-65.96,-65.951,-65.942,-65.933,-65.924,-65.915,-65.906,-65.897,-65.888,-65.879,-65.87,-65.861,-65.852,-65.843,-65.834,-65.825,-65.816,-65.807,-65.798,-65.789,-65.78,-65.771,-65.762,-65.753,-65.744,-65.735,-65.726,-65.717,-65.708,-65.699,-65.69,-65.681,-65.672,-65.663,-65.654,-65.645,-65.636,-65.627,-65.618,-65.609,-65.6,-65.591,-65.582,-65.573,-65.564,-65.555,-65.546,-65.537,-65.528,-65.519,-65.51,-65.501,-65.492,-65.483,-65.474,-65.465,-65.456,-65.447,-65.438,-65.429,-65.421
-67.3,-67.291,-67.282,-67.273,-67.264,-67.255,-67.246,-67.237,-67.228,-67.219,-67.21,-67.201,-67.192,-67.183,-67.174,-67.165,-67.156,-67.147,-67.138,-67.129,-67.12,-67.111,-67.102,-67.093,-67.084,-67.075,-67.066,-67.057,-67.048,-67.039,-67.03,-67.021,-67.012,-67.003,-66.994,-66.985,-66.976,-66.967,-66.958,-66.949,-66.94,-66.931,-66.922,-66.913,-66.904,-66.895,-66.886,-66.877,-66.868,-66.859,-66.85,-66.841,-66.832,-66.823,-66.814,-66.805,-66.796,-66.787,-66.778,-66.769,-66.76,-66.751,-66.742,-66.733,-66.724,-66.715,-66.706,-66.697,-66.688,-66.679,-66.671,-66.662,-66.653,-66.644,-66.635,-66.626,-66.617,-66.608,-66.599,-66.59,-66.581,-66.572,-66.563,-66.554,-66.545,-66.536,-66.527,-66.518,-66.509,-66.5,-66.491,-66.482,-66.473,-66.464,-66.455,-66.446,-66.437,-66.428,-66.419,-66.41,-66.401,-66.392,-66.383,-66.374,-66.365,-66.356,-66.347,-66.338,-66.329,-66.32,-66.311,-66.302,-66.293,-66.284,-66.275,-66.266,-66.257,-66.248,-66.239,-66.23,-66.221,-66.212,-66.203,-66.194,-66.185,-66.176,-66.167,-66.158,-66.149,-66.14,-66.131,-66.122,-66.113,-66.104,-66.095,-66.086,-66.077,-66.068,-66.059,-66.05,-66.041,-66.032,-66.023,-66.014,-66.005,-65.996,-65.987,-65.978,-65.969,-65.96,-65.951,-65.942,-65.933,-65.924,-65.915,-65.906,-65.897,-65.888,-65.879,-65.87,-65.861,-65.852,-65.843,-65.834,-65.825,-65.816,-65.807,-65.798,-65.789,-65.78,-65.771,-65.762,-65.753,-65.744,-65.735,-65.726,-65.717,-65.708,-65.699,-65.69,-65.681,-65.672,-65.663,-65.654,-65.645,-65.636,-65.627,-65.618,-65.609,-65.6,-65.591,-65.582,-65.573,-65.564,-65.555,-65.546,-65.537,-65.528,-65.519,-65.51,-65.501,-65.492,-65.483,-65.474,-65.465,-65.456,-65.447,-65.438,-65.429,-65.421
-67.3,-67.291,-67.282,-67.273,-67.264,-67.255,-67.246,-67.237,-67.228,-67.219,-67.21,-67.201,-67.192,-67.183,-67.174,-67.165,-67.156,-67.147,-67.138,-67.129,-67.12,-67.111,-67.102,-67.093,-67.084,-67.075,-67.066,-67.057,-67.048,-67.039,-67.03,-67.021,-67.012,-67.003,-66.994,-66.985,-66.976,-66.967,-66.958,-66.949,-66.94,-66.931,-66.922,-66.913,-66.904,-66.895,-66.886,-66.877,-66.868,-66.859,-66.85,-66.841,-66.832,-66.823,-66.814,-66.805,-66.796,-66.787,-66.778,-66.769,-66.76,-66.751,-66.742,-66.733,-66.724,-66.715,-66.706,-66.697,-66.688,-66.679,-66.671,-66.662,-66.653,-66.644,-66.635,-66.626,-66.617,-66.608,-66.599,-66.59,-66.581,-66.572,-66.563,-66.554,-66.545,-66.536,-66.527,-66.518,-66.509,-66.5,-66.491,-66.482,-66.473,-66.464,-66.455,-66.446,-66.437,-66.428,-66.419,-66.41,-66.401,-66.392,-66.383,-66.374,-66.365,-66.356,-66.347,-66.338,-66.329,-66.32,-66.311,-66.302,-66.293,-66.284,-66.275,-66.266,-66.257,-66.248,-66.239,-66.23,-66.221,-66.212,-66.203,-66.194,-66.185,-66.176,-66.167,-66.158,-66.149,-66.14,-66.131,-66.122,-66.113,-66.104,-66.095,-66.086,-66.077,-66.068,-66.059,-66.05,-66.041,-66.032,-66.023,-66.014,-66.005,-65.996,-65.987,-65.978,-65.969,-65.96,-65.951,-65.942,-65.933,-65.924,-65.915,-65.906,-65.897,-65.888,-65.879,-65.87,-65.861,-65.852,-65.843,-65.834,-65.825,-65.816,-65.807,-65.798,-65.789,-65.78,-65.771,-65.762,-65.753,-65.744,-65.735,-65.726,-65.717,-65.708,-65.699,-65.69,-65.681,-65.672,-65.663,-65.654,-65.645,-65.636,-65.627,-65.618,-65.609,-65.6,-65.591,-65.582,-65.573,-65.564,-65.555,-65.546,-65.537,-65.528,-65.519,-65.51,-65.501,-65.492,-65.483,-65.474,-65.465,-65.456,-65.447,-65.438,-65.429,-65.421
-67.3,-67.291,-67.282,-67.273,-67.264,-67.255,-67.246,-67.237,-67.228,-67.219,-67.21,-67.201,-67.192,-67.183,-67.174,-67.165,-67.156,-67.147,-67.138,-67.129,-67.12,-67.111,-67.102,-67.093,-67.084,-67.075,-67.066,-67.057,-67.048,-67.039,-67.03,-67.021,-67.012,-67.003,-66.994,-66.985,-66.976,-66.967,-66.958,-66.949,-66.94,-66.931,-66.922,-66.913,-66.904,-66.895,-66.886,-66.877,-66.868,-66.859,-66.85,-66.841,-66.832,-66.823,-66.814,-66.805,-66.796,-66.787,-66.778,-66.769,-66.76,-66.751,-66.742,-66.733,-66.724,-66.715,-66.706,-66.697,-66.688,-66.679,-66.671,-66.662,-66.653,-66.644,-66.635,-66.626,-66.617,-66.608,-66.599,-66.59,-66.581,-66.572,-66.563,-66.554,-66.545,-66.536,-66.527,-66.518,-66.509,-66.5,-66.491,-66.482,-66.473,-66.464,-66.455,-66.446,-66.437,-66.428,-66.419,-66.41,-66.401,-66.392,-66.383,-66.374,-66.365,-66.356,-66.347,-66.338,-66.329,-66.32,-66.311,-66.302,-66.293,-66.284,-66.275,-66.266,-66.257,-66.248,-66.239,-66.23,-66.221,-66.212,-66.203,-66.194,-66.185,-66.176,-66.167,-66.158,-66.149,-66.14,-66.131,-66.122,-66.113,-66.104,-66.095,-66.086,-66.077,-66.068,-66.059,-66.05,-66.041,-66.032,-66.023,-66.014,-66.005,-65.996,-65.987,-65.978,-65.969,-65.96,-65.951,-65.942,-65.933,-65.924,-65.915,-65.906,-65.897,-65.888,-65.879,-65.87,-65.861,-65.852,-65.843,-65.834,-65.825,-65.816,-65.807,-65.798,-65.789,-65.78,-65.771,-65.762,-65.753,-65.744,-65.735,-65.726,-65.717,-65.708,-65.699,-65.69,-65.681,-65.672,-65.663,-65.654,-65.645,-65.636,-65.627,-65.618,-65.609,-65.6,-65.591,-65.582,-65.573,-65.564,-65.555,-65.546,-65.537,-65.528,-65.519,-65.51,-65.501,-65.492,-65.483,-65.474,-65.465,-65.456,-65.447,-65.438,-65.429,-65.421
-67.3,-67.291,-67.282,-67.273,-67.264,-67.255,-67.246,-67.237,-67.228,-67.219,-67.21,-67.201,-67.192,-67.183,-67.174,-67.165,-67.156,-67.147,-67.138,-67.129,-67.12,-67.111,-67.102,-67.093,-67.084,-67.075,-67.066,-67.057,-67.048,-67.039,-67.03,-67.021,-67.012,-67.003,-66.994,-66.985,-66.976,-66.967,-66.958,-66.949,-66.94,-66.931,-66.922,-66.913,-66.904,-66.895,-66.886,-66.877,-66.868,-66.859,-66.85,-66.841,-66.832,-66.823,-66.814,-66.805,-66.796,-66.787,-66.778,-66.769,-66.76,-66.751,-66.742,-66.733,-66.724,-66.715,-66.706,-66.697,-66.688,-66.679,-66.671,-66.662,-66.653,-66.644,-66.635,-66.626,-66.617,-66.608,-66.599,-66.59,-66.581,-66.572,-66.563,-66.554,-66.545,-66.536,-66.527,-66.518,-66.509,-66.5,-66.491,-66.482,-66.473,-66.464,-66.455,-66.446,-66.437,-66.428,-66.419,-66.41,-66.401,-66.392,-66.383,-66.374,-66.365,-66.356,-66.347,-66.338,-66.329,-66.32,-66.311,-66.302,-66.293,-66.284,-66.275,-66.266,-66.257,-66.248,-66.239,-66.23,-66.221,-66.212,-66.203,-66.194,-66.185,-66.176,-66.167,-66.158,-66.149,-66.14,-66.131,-66.122,-66.113,-66.104,-66.095,-66.086,-66.077,-66.068,-66.059,-66.05,-66.041,-66.032,-66.023,-66.014,-66.005,-65.996,-65.987,-65.978,-65.969,-65.96,-65.951,-65.942,-65.933,-65.924,-65.915,-65.906,-65.897,-65.888,-65.879,-65.87,-65.861,-65.852,-65.843,-65.834,-65.825,-65.816,-65.807,-65.798,-65.789,-65.78,-65.771,-65.762,-65.753,-65.744,-65.735,-65.726,-65.717,-65.708,-65.699,-65.69,-65.681,-65.672,-65.663,-65.654,-65.645,-65.636,-65.627,-65.618,-65.609,-65.6,-65.591,-65.582,-65.573,-65.564,-65.555,-65.546,-65.537,-65.528,-65.519,-65.51,-65.501,-65.492,-65.483,-65.474,-65.465,-65.456,-65.447,-65.438,-65.429,-65.421
-67.3,-67.291,-67.282,-67.273,-67.264,-67.255,-67.246,-67.237,-67.228,-67.219,-67.21,-67.201,-67.192,-67.183,-67.174,-67.165,-67.156,-67.147,-67.138,-67.129,-67.12,-67.111,-67.102,-67.093,-67.084,-67.075,-67.066,-67.057,-67.048,-67.039,-67.03,-67.021,-67.012,-67.003,-66.994,-66.985,-66.976,-66.967,-66.958,-66.949,-66.94,-66.931,-66.922,-66.913,-66.904,-66.895,-66.886,-66.877,-66.868,-66.859,-66.85,-66.841,-66.832,-66.823,-66.814,-66.805,-66.796,-66.787,-66.778,-66.769,-66.76,-66.751,-66.742,-66.733,-66.724,-66.715,-66.706,-66.697,-66.688,-66.679,-66.671,-66.662,-66.653,-66.644,-66.635,-66.626,-66.617,-66.608,-66.599,-66.59,-66.581,-66.572,-66.563,-66.554,-66.545,-66.536,-66.527,-66.518,-66.509,-66.5,-66.491,-66.482,-66.473,-66.464,-66.455,-66.446,-66.437,-66.428,-66.419,-66.41,-66.401,-66.392,-66.383,-66.374,-66.365,-66.356,-66.347,-66.338,-66.329,-66.32,-66.311,-66.302,-66.293,-66.284,-66.275,-66.266,-66.257,-66.248,-66.239,-66.23,-66.221,-66.212,-66.203,-66.194,-66.185,-66.176,-66.167,-66.158,-66.149,-66.14,-66.131,-66.122,-66.113,-66.104,-66.095,-66.086,-66.077,-66.068,-66.059,-66.05,-66.041,-66.032,-66.023,-66.014,-66.005,-65.996,-65.987,-65.978,-65.969,-65.96,-65.951,-65.942,-65.933,-65.924,-65.915,-65.906,-65.897,-65.888,-65.879,-65.87,-65.861,-65.852,-65.843,-65.834,-65.825,-65.816,-65.807,-65.798,-65.789,-65.78,-65.771,-65.762,-65.753,-65.744,-65.735,-65.726,-65.717,-65.708,-65.699,-65.69,-65.681,-65.672,-65.663,-65.654,-65.645,-65.636,-65.627,-65.618,-65.609,-65.6,-65.591,-65.582,-65.573,-65.564,-65.555,-65.546,-65.537,-65.528,-65.519,-65.51,-65.501,-65.492,-65.483,-65.474,-65.465,-65.456,-65.447,-65.438,-65.429,-65.421
-67.3,-67.291,-67.282,-67.273,-67.264,-67.255,-67.246,-67.237,-67.228,-67.219,-67.21,-67.201,-67.192,-67.183,-67.174,-67.165,-67.156,-67.147,-67.138,-67.129,-67.12,-67.111,-67.102,-67.093,-67.084,-67.075,-67.066,-67.057,-67.048,-67.039,-67.03,-67.021,-67.012,-67.003,-66.994,-66.985,-66.976,-66.967,-66.958,-66.949,-66.94,-66.931,-66.922,-66.913,-66.904,-66.895,-66.886,-66.877,-66.868,-66.859,-66.85,-66.841,-66.832,-66.823,-66.814,-66.805,-66.796,-66.787,-66.778,-66.769,-66.76,-66.751,-66.742,-66.733,-66.724,-66.715,-66.706,-66.697,-66.688,-66.679,-66.671,-66.662,-66.653,-66.644,-66.635,-66.626,-66.617,-66.608,-66.599,-66.59,-66.581,-66.572,-66.563,-66.554,-66.545,-66.536,-66.527,-66.518,-66.509,-66.5,-66.491,-66.482,-66.473,-66.464,-66.455,-66.446,-66.437,-66.428,-66.419,-66.41,-66.401,-66.392,-66.383,-66.374,-66.365,-66.356,-66.347,-66.338,-66.329,-66.32,-66.311,-66.302,-66.293,-66.284,-66.275,-66.266,-66.257,-66.248,-66.239,-66.23,-66.221,-66.212,-66.203,-66.194,-66.185,-66.176,-66.167,-66.158,-66.149,-66.14,-66.131,-66.122,-66.113,-66.104,-66.095,-66.086,-66.077,-66.068,-66.059,-66.05,-66.041,-66.032,-66.023,-66.014,-66.005,-65.996,-65.987,-65.978,-65.969,-65.96,-65.951,-65.942,-65.933,-65.924,-65.915,-65.906,-65.897,-65.888,-65.879,-65.87,-65.861,-65.852,-65.843,-65.834,-65.825,-65.816,-65.807,-65.798,-65.789,-65.78,-65.771,-65.762,-65.753,-65.744,-65.735,-65.726,-65.717,-65.708,-65.699,-65.69,-65.681,-65.672,-65.663,-65.654,-65.645,-65.636,-65.627,-65.618,-65.609,-65.6,-65.591,-65.582,-65.573,-65.564,-65.555,-65.546,-65.537,-65.528,-65.519,-65.51,-65.501,-65.492,-65.483,-65.474,-65.465,-65.456,-65.447,-65.438,-65.429,-65.421
-67.3,-67.291,-67.282,-67.273,-67.264,-67.255,-67.246,-67.237,-67.228,-67.219,-67.21,-67.201,-67.192,-67.183,-67.174,-67.165,-67.156,-67.147,-67.138,-67.129,-67.12,-67.111,-67.102,-67.093,-67.084,-67.075,-67.066,-67.057,-67.048,-67.039,-67.03,-67.021,-67.012,-67.003,-66.994,-66.985,-66.976,-66.967,-66.958,-66.949,-66.94,-66.931,-66.922,-66.913,-66.904,-66.895,-66.886,-66.877,-66.868,-66.859,-66.85,-66.841,-66.832,-66.823,-66.814,-66.805,-66.796,-66.787,-66.778,-66.769,-66.76,-66.751,-66.742,-66.733,-66.724,-66.715,-66.706,-66.697,-66.688,-66.679,-66.671,-66.662,-66.653,-66.644,-66.635,-66.626,-66.617,-66.608,-66.599,-66.59,-66.581,-66.572,-66.563,-66.554,-66.545,-66.536,-66.527,-66.518,-66.509,-66.5,-66.491,-66.482,-66.473,-66.464,-66.455,-66.446,-66.437,-66.428,-66.419,-66.41,-66.401,-66.392,-66.383,-66.374,-66.365,-66.356,-66.347,-66.338,-66.329,-66.32,-66.311,-66.302,-66.293,-66.284,-66.275,-66.266,-66.257,-66.248,-66.239,-66.23,-66.221,-66.212,-66.203,-66.194,-66.185,-66.176,-66.167,-66.158,-66.149,-66.14,-66.131,-66.122,-66.113,-66.104,-66.095,-66.086,-66.077,-66.068,-66.059,-66.05,-66.041,-66.032,-66.023,-66.014,-66.005,-65.996,-65.987,-65.978,-65.969,-65.96,-65.951,-65.942,-65.933,-65.924,-65.915,-65.906,-65.897,-65.888,-65.879,-65.87,-65.861,-65.852,-65.843,-65.834,-65.825,-65.816,-65.807,-65.798,-65.789,-65.78,-65.771,-65.762,-65.753,-65.744,-65.735,-65.726,-65.717,-65.708,-65.699,-65.69,-65.681,-65.672,-65.663,-65.654,-65.645,-65.636,-65.627,-65.618,-65.609,-65.6,-65.591,-65.582,-65.573,-65.564,-65.555,-65.546,-65.537,-65.528,-65.519,-65.51,-65.501,-65.492,-65.483,-65.474,-65.465,-65.456,-65.447,-65.438,-65.429,-65.421
-67.3,-67.291,-67.282,-67.273,-67.264,-67.255,-67.246,-67.237,-67.228,-67.219,-67.21,-67.201,-67.192,-67.183,-67.174,-67.165,-67.156,-67.147,-67.138,-67.129,-67.12,-67.111,-67.102,-67.093,-67.084,-67.075,-67.066,-67.057,-67.048,-67.039,-67.03,-67.021,-67.012,-67.003,-66.994,-66.985,-66.976,-66.967,-66.958,-66.949,-66.94,-66.931,-66.922,-66.913,-66.904,-66.895,-66.886,-66.877,-66.868,-66.859,-66.85,-66.841,-66.832,-66.823,-66.814,-66.805,-66.796,-66.787,-66.778,-66.769,-66.76,-66.751,-66.742,-66.733,-66.724,-66.715,-66.706,-66.697,-66.688,-66.679,-66.671,-66.662,-66.653,-66.644,-66.635,-66.626,-66.617,-66.608,-66.599,-66.59,-66.581,-66.572,-66.563,-66.554,-66.545,-66.536,-66.527,-66.518,-66.509,-66.5,-66.491,-66.482,-66.473,-66.464,-66.455,-66.446,-66.437,-66.428,-66.419,-66.41,-66.401,-66.392,-66.383,-66.374,-66.365,-66.356,-66.347,-66.338,-66.329,-66.32,-66.311,-66.302,-66.293,-66.284,-66.275,-66.266,-66.257,-66.248,-66.239,-66.23,-66.221,-66.212,-66.203,-66.194,-66.185,-66.176,-66.167,-66.158,-66.149,-66.14,-66.131,-66.122,-66.113,-66.104,-66.095,-66.086,-66.077,-66.068,-66.059,-66.05,-66.041,-66.032,-66.023,-66.014,-66.005,-65.996,-65.987,-65.978,-65.969,-65.96,-65.951,-65.942,-65.933,-65.924,-65.915,-65.906,-65.897,-65.888,-65.879,-65.87,-65.861,-65.852,-65.843,-65.834,-65.825,-65.816,-65.807,-65.798,-65.789,-65.78,-65.771,-65.762,-65.753,-65.744,-65.735,-65.726,-65.717,-65.708,-65.699,-65.69,-65.681,-65.672,-65.663,-65.654,-65.645,-65.636,-65.627,-65.618,-65.609,-65.6,-65.591,-65.582,-65.573,-65.564,-65.555,-65.546,-65.537,-65.528,-65.519,-65.51,-65.501,-65.492,-65.483,-65.474,-65.465,-65.456,-65.447,-65.438,-65.429,-65.421
